year,period,is_month,region,metric,mwh
2024,Aug,yes,Northern Ireland Wind,Constraints,125703.778
2024,Aug,yes,Northern Ireland Wind,Transmission Constraints,125222.589
2024,Aug,yes,Northern Ireland Wind,TSO Testing,481.189
2024,Aug,yes,Northern Ireland Wind,Curtailments,9259.981
2024,Aug,yes,Northern Ireland Wind,High Freq / Min Gen,9259.981
2024,Aug,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Aug,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Aug,yes,Northern Ireland Wind,Other Reductions,1137.324
2024,Sep,yes,All Island Wind,Availability,1066298.772
2024,Sep,yes,All Island Wind,Generation,911554.295
2024,Sep,yes,All Island Wind,Dispatch Down,148032.635
2024,Sep,yes,All Island Wind,Constraints,94736.928
2024,Sep,yes,All Island Wind,Transmission Constraints,94736.928
2024,Sep,yes,All Island Wind,TSO Testing,0.0
2024,Sep,yes,All Island Wind,Curtailments,53296.096
2024,Sep,yes,All Island Wind,High Freq / Min Gen,53296.096
2024,Sep,yes,All Island Wind,ROCOF / Inertia,0.0
2024,Sep,yes,All Island Wind,SNSP Issue,0.0
2024,Sep,yes,All Island Wind,Other Reductions,525.289
2024,Sep,yes,Ireland Wind,Availability,869968.613
2024,Sep,yes,Ireland Wind,Generation,777897.295
2024,Sep,yes,Ireland Wind,Dispatch Down,87929.237
2024,Sep,yes,Ireland Wind,Constraints,39800.86
2024,Sep,yes,Ireland Wind,Transmission Constraints,39800.86
2024,Sep,yes,Ireland Wind,TSO Testing,0.0
2024,Sep,yes,Ireland Wind,Curtailments,48128.539
2024,Sep,yes,Ireland Wind,High Freq / Min Gen,48128.539
2024,Sep,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,Sep,yes,Ireland Wind,SNSP Issue,0.0
2024,Sep,yes,Ireland Wind,Other Reductions,10.395
2024,Sep,yes,Northern Ireland Wind,Availability,196330.159
2024,Sep,yes,Northern Ireland Wind,Generation,133657.0
2024,Sep,yes,Northern Ireland Wind,Dispatch Down,60103.398
2024,Sep,yes,Northern Ireland Wind,Constraints,54936.068
2024,Sep,yes,Northern Ireland Wind,Transmission Constraints,54936.068
2024,Sep,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Sep,yes,Northern Ireland Wind,Curtailments,5167.557
2024,Sep,yes,Northern Ireland Wind,High Freq / Min Gen,5167.557
2024,Sep,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Sep,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Sep,yes,Northern Ireland Wind,Other Reductions,514.894
2024,Qtr3,no,All Island Wind,Availability,3311101.788
2024,Qtr3,no,All Island Wind,Generation,2641102.479
2024,Qtr3,no,All Island Wind,Dispatch Down,643993.973
2024,Qtr3,no,All Island Wind,Constraints,500629.375
2024,Qtr3,no,All Island Wind,Transmission Constraints,500142.428
2024,Qtr3,no,All Island Wind,TSO Testing,486.947
2024,Qtr3,no,All Island Wind,Curtailments,143366.365
2024,Qtr3,no,All Island Wind,High Freq / Min Gen,143291.977
2024,Qtr3,no,All Island Wind,ROCOF / Inertia,74.42
2024,Qtr3,no,All Island Wind,SNSP Issue,0.0
2024,Qtr3,no,All Island Wind,Other Reductions,1954.56
2024,Qtr3,no,Ireland Wind,Availability,2656954.894
2024,Qtr3,no,Ireland Wind,Generation,2248227.36
2024,Qtr3,no,Ireland Wind,Dispatch Down,392143.157
2024,Qtr3,no,Ireland Wind,Constraints,263980.292
2024,Qtr3,no,Ireland Wind,Transmission Constraints,263974.534
2024,Qtr3,no,Ireland Wind,TSO Testing,5.758
2024,Qtr3,no,Ireland Wind,Curtailments,128163.789
2024,Qtr3,no,Ireland Wind,High Freq / Min Gen,128089.401
2024,Qtr3,no,Ireland Wind,ROCOF / Inertia,74.42
2024,Qtr3,no,Ireland Wind,SNSP Issue,0.0
2024,Qtr3,no,Ireland Wind,Other Reductions,167.971
2024,Qtr3,no,Northern Ireland Wind,Availability,654146.894
2024,Qtr3,no,Northern Ireland Wind,Generation,392875.119
2024,Qtr3,no,Northern Ireland Wind,Dispatch Down,251850.816
2024,Qtr3,no,Northern Ireland Wind,Constraints,236649.083
2024,Qtr3,no,Northern Ireland Wind,Transmission Constraints,236167.894
2024,Qtr3,no,Northern Ireland Wind,TSO Testing,481.189
2024,Qtr3,no,Northern Ireland Wind,Curtailments,15202.576
2024,Qtr3,no,Northern Ireland Wind,High Freq / Min Gen,15202.576
2024,Qtr3,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Qtr3,no,Northern Ireland Wind,SNSP Issue,0.0
2024,Qtr3,no,Northern Ireland Wind,Other Reductions,1786.589
2024,Oct,yes,All Island Wind,Availability,1419199.414
2024,Oct,yes,All Island Wind,Generation,1221363.736
2024,Oct,yes,All Island Wind,Dispatch Down,189440.526
2024,Oct,yes,All Island Wind,Constraints,140314.656
2024,Oct,yes,All Island Wind,Transmission Constraints,140314.656
2024,Oct,yes,All Island Wind,TSO Testing,0.0
2024,Oct,yes,All Island Wind,Curtailments,49126.457
2024,Oct,yes,All Island Wind,High Freq / Min Gen,49118.891
2024,Oct,yes,All Island Wind,ROCOF / Inertia,7.562
2024,Oct,yes,All Island Wind,SNSP Issue,0.0
2024,Oct,yes,All Island Wind,Other Reductions,1016.462
2024,Oct,yes,Ireland Wind,Availability,1139345.122
2024,Oct,yes,Ireland Wind,Generation,1005480.24
2024,Oct,yes,Ireland Wind,Dispatch Down,127920.92
2024,Oct,yes,Ireland Wind,Constraints,89085.111
2024,Oct,yes,Ireland Wind,Transmission Constraints,89085.111
2024,Oct,yes,Ireland Wind,TSO Testing,0.0
2024,Oct,yes,Ireland Wind,Curtailments,38836.126
2024,Oct,yes,Ireland Wind,High Freq / Min Gen,38828.56
2024,Oct,yes,Ireland Wind,ROCOF / Inertia,7.562
2024,Oct,yes,Ireland Wind,SNSP Issue,0.0
2024,Oct,yes,Ireland Wind,Other Reductions,870.404
2024,Oct,yes,Northern Ireland Wind,Availability,279854.292
2024,Oct,yes,Northern Ireland Wind,Generation,215883.496
2024,Oct,yes,Northern Ireland Wind,Dispatch Down,61519.606
2024,Oct,yes,Northern Ireland Wind,Constraints,51229.545
2024,Oct,yes,Northern Ireland Wind,Transmission Constraints,51229.545
2024,Oct,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Oct,yes,Northern Ireland Wind,Curtailments,10290.331
2024,Oct,yes,Northern Ireland Wind,High Freq / Min Gen,10290.331
2024,Oct,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Oct,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Oct,yes,Northern Ireland Wind,Other Reductions,146.058
2024,Nov,yes,All Island Wind,Availability,1178422.406
2024,Nov,yes,All Island Wind,Generation,1046718.931
2024,Nov,yes,All Island Wind,Dispatch Down,124509.45
2024,Nov,yes,All Island Wind,Constraints,75907.453
2024,Nov,yes,All Island Wind,Transmission Constraints,75907.453
2024,Nov,yes,All Island Wind,TSO Testing,0.0
2024,Nov,yes,All Island Wind,Curtailments,48602.555
2024,Nov,yes,All Island Wind,High Freq / Min Gen,48602.555
2024,Nov,yes,All Island Wind,ROCOF / Inertia,0.0
2024,Nov,yes,All Island Wind,SNSP Issue,0.0
2024,Nov,yes,All Island Wind,Other Reductions,528.15
2024,Nov,yes,Ireland Wind,Availability,958648.264
2024,Nov,yes,Ireland Wind,Generation,871152.454
2024,Nov,yes,Ireland Wind,Dispatch Down,82434.236
2024,Nov,yes,Ireland Wind,Constraints,41722.253
2024,Nov,yes,Ireland Wind,Transmission Constraints,41722.253
2024,Nov,yes,Ireland Wind,TSO Testing,0.0
2024,Nov,yes,Ireland Wind,Curtailments,40712.254
2024,Nov,yes,Ireland Wind,High Freq / Min Gen,40712.254
2024,Nov,yes,Ireland Wind,ROCOF / Inertia,0.0
2024,Nov,yes,Ireland Wind,SNSP Issue,0.0
2024,Nov,yes,Ireland Wind,Other Reductions,126.471
2024,Nov,yes,Northern Ireland Wind,Availability,219774.142
2024,Nov,yes,Northern Ireland Wind,Generation,175566.477
2024,Nov,yes,Northern Ireland Wind,Dispatch Down,42075.214
2024,Nov,yes,Northern Ireland Wind,Constraints,34185.2
2024,Nov,yes,Northern Ireland Wind,Transmission Constraints,34185.2
2024,Nov,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Nov,yes,Northern Ireland Wind,Curtailments,7890.301
2024,Nov,yes,Northern Ireland Wind,High Freq / Min Gen,7890.301
2024,Nov,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Nov,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Nov,yes,Northern Ireland Wind,Other Reductions,401.679
2024,Dec,yes,All Island Wind,Availability,1836773.473
2024,Dec,yes,All Island Wind,Generation,1519533.524
2024,Dec,yes,All Island Wind,Dispatch Down,305316.143
2024,Dec,yes,All Island Wind,Constraints,207630.248
2024,Dec,yes,All Island Wind,Transmission Constraints,207630.248
2024,Dec,yes,All Island Wind,TSO Testing,0.0
2024,Dec,yes,All Island Wind,Curtailments,97686.859
2024,Dec,yes,All Island Wind,High Freq / Min Gen,96938.619
2024,Dec,yes,All Island Wind,ROCOF / Inertia,556.85
2024,Dec,yes,All Island Wind,SNSP Issue,191.483
2024,Dec,yes,All Island Wind,Other Reductions,725.996
2024,Dec,yes,Ireland Wind,Availability,1454796.443
2024,Dec,yes,Ireland Wind,Generation,1288129.911
2024,Dec,yes,Ireland Wind,Dispatch Down,158629.336
2024,Dec,yes,Ireland Wind,Constraints,68147.694
2024,Dec,yes,Ireland Wind,Transmission Constraints,68147.694
2024,Dec,yes,Ireland Wind,TSO Testing,0.0
2024,Dec,yes,Ireland Wind,Curtailments,90482.018
2024,Dec,yes,Ireland Wind,High Freq / Min Gen,89733.778
2024,Dec,yes,Ireland Wind,ROCOF / Inertia,556.85
2024,Dec,yes,Ireland Wind,SNSP Issue,191.483
2024,Dec,yes,Ireland Wind,Other Reductions,0.0
2024,Dec,yes,Northern Ireland Wind,Availability,381977.03
2024,Dec,yes,Northern Ireland Wind,Generation,231403.613
2024,Dec,yes,Northern Ireland Wind,Dispatch Down,146686.807
2024,Dec,yes,Northern Ireland Wind,Constraints,139482.554
2024,Dec,yes,Northern Ireland Wind,Transmission Constraints,139482.554
2024,Dec,yes,Northern Ireland Wind,TSO Testing,0.0
2024,Dec,yes,Northern Ireland Wind,Curtailments,7204.841
2024,Dec,yes,Northern Ireland Wind,High Freq / Min Gen,7204.841
2024,Dec,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Dec,yes,Northern Ireland Wind,SNSP Issue,0.0
2024,Dec,yes,Northern Ireland Wind,Other Reductions,725.996
2024,Qtr4,no,All Island Wind,Availability,4434395.293
2024,Qtr4,no,All Island Wind,Generation,3787616.191
2024,Qtr4,no,All Island Wind,Dispatch Down,619266.119
2024,Qtr4,no,All Island Wind,Constraints,423852.357
2024,Qtr4,no,All Island Wind,Transmission Constraints,423852.357
2024,Qtr4,no,All Island Wind,TSO Testing,0.0
2024,Qtr4,no,All Island Wind,Curtailments,195415.871
2024,Qtr4,no,All Island Wind,High Freq / Min Gen,194660.065
2024,Qtr4,no,All Island Wind,ROCOF / Inertia,564.412
2024,Qtr4,no,All Island Wind,SNSP Issue,191.483
2024,Qtr4,no,All Island Wind,Other Reductions,2270.608
2024,Qtr4,no,Ireland Wind,Availability,3552789.829
2024,Qtr4,no,Ireland Wind,Generation,3164762.605
2024,Qtr4,no,Ireland Wind,Dispatch Down,368984.492
2024,Qtr4,no,Ireland Wind,Constraints,198955.058
2024,Qtr4,no,Ireland Wind,Transmission Constraints,198955.058
2024,Qtr4,no,Ireland Wind,TSO Testing,0.0
2024,Qtr4,no,Ireland Wind,Curtailments,170030.398
2024,Qtr4,no,Ireland Wind,High Freq / Min Gen,169274.592
2024,Qtr4,no,Ireland Wind,ROCOF / Inertia,564.412
2024,Qtr4,no,Ireland Wind,SNSP Issue,191.483
2024,Qtr4,no,Ireland Wind,Other Reductions,996.875
2024,Qtr4,no,Northern Ireland Wind,Availability,881605.464
2024,Qtr4,no,Northern Ireland Wind,Generation,622853.586
2024,Qtr4,no,Northern Ireland Wind,Dispatch Down,250281.627
2024,Qtr4,no,Northern Ireland Wind,Constraints,224897.299
2024,Qtr4,no,Northern Ireland Wind,Transmission Constraints,224897.299
2024,Qtr4,no,Northern Ireland Wind,TSO Testing,0.0
2024,Qtr4,no,Northern Ireland Wind,Curtailments,25385.473
2024,Qtr4,no,Northern Ireland Wind,High Freq / Min Gen,25385.473
2024,Qtr4,no,Northern Ireland Wind,ROCOF / Inertia,0.0
2024,Qtr4,no,Northern Ireland Wind,SNSP Issue,0.0
2024,Qtr4,no,Northern Ireland Wind,Other Reductions,1273.733
2025,Jan,yes,All Island Wind,Availability,1370182.314
2025,Jan,yes,All Island Wind,Generation,1275933.276
2025,Jan,yes,All Island Wind,Dispatch Down,87323.761
2025,Jan,yes,All Island Wind,Constraints,55770.944
2025,Jan,yes,All Island Wind,Transmission Constraints,55770.944
2025,Jan,yes,All Island Wind,TSO Testing,0.0
2025,Jan,yes,All Island Wind,Curtailments,31553.063
2025,Jan,yes,All Island Wind,High Freq / Min Gen,31551.354
2025,Jan,yes,All Island Wind,ROCOF / Inertia,1.708
2025,Jan,yes,All Island Wind,SNSP Issue,0.0
2025,Jan,yes,All Island Wind,Other Reductions,326.178
2025,Jan,yes,Ireland Wind,Availability,1134273.941
2025,Jan,yes,Ireland Wind,Generation,1077207.728
2025,Jan,yes,Ireland Wind,Dispatch Down,51833.299
2025,Jan,yes,Ireland Wind,Constraints,23461.452
2025,Jan,yes,Ireland Wind,Transmission Constraints,23461.452
2025,Jan,yes,Ireland Wind,TSO Testing,0.0
2025,Jan,yes,Ireland Wind,Curtailments,28371.935
2025,Jan,yes,Ireland Wind,High Freq / Min Gen,28371.216
2025,Jan,yes,Ireland Wind,ROCOF / Inertia,0.721
2025,Jan,yes,Ireland Wind,SNSP Issue,0.0
2025,Jan,yes,Ireland Wind,Other Reductions,194.83
2025,Jan,yes,Northern Ireland Wind,Availability,235908.373
2025,Jan,yes,Northern Ireland Wind,Generation,198725.548
2025,Jan,yes,Northern Ireland Wind,Dispatch Down,35490.462
2025,Jan,yes,Northern Ireland Wind,Constraints,32309.492
2025,Jan,yes,Northern Ireland Wind,Transmission Constraints,32309.492
2025,Jan,yes,Northern Ireland Wind,TSO Testing,0.0
2025,Jan,yes,Northern Ireland Wind,Curtailments,3181.128
2025,Jan,yes,Northern Ireland Wind,High Freq / Min Gen,3180.138
2025,Jan,yes,Northern Ireland Wind,ROCOF / Inertia,0.987
2025,Jan,yes,Northern Ireland Wind,SNSP Issue,0.0
2025,Jan,yes,Northern Ireland Wind,Other Reductions,131.348
2025,Feb,yes,All Island Wind,Availability,1854487.421
2025,Feb,yes,All Island Wind,Generation,1687585.331
2025,Feb,yes,All Island Wind,Dispatch Down,154924.442
2025,Feb,yes,All Island Wind,Constraints,99534.317
2025,Feb,yes,All Island Wind,Transmission Constraints,99534.317
2025,Feb,yes,All Island Wind,TSO Testing,0.0
2025,Feb,yes,All Island Wind,Curtailments,55390.562
2025,Feb,yes,All Island Wind,High Freq / Min Gen,49650.948
2025,Feb,yes,All Island Wind,ROCOF / Inertia,0.0
2025,Feb,yes,All Island Wind,SNSP Issue,5739.748
2025,Feb,yes,All Island Wind,Other Reductions,1658.509
2025,Feb,yes,Ireland Wind,Availability,1507459.785
2025,Feb,yes,Ireland Wind,Generation,1411327.969
2025,Feb,yes,Ireland Wind,Dispatch Down,88282.618
2025,Feb,yes,Ireland Wind,Constraints,42705.887
2025,Feb,yes,Ireland Wind,Transmission Constraints,42705.887
2025,Feb,yes,Ireland Wind,TSO Testing,0.0
2025,Feb,yes,Ireland Wind,Curtailments,45576.896
2025,Feb,yes,Ireland Wind,High Freq / Min Gen,40791.166
2025,Feb,yes,Ireland Wind,ROCOF / Inertia,0.0
2025,Feb,yes,Ireland Wind,SNSP Issue,4785.794
2025,Feb,yes,Ireland Wind,Other Reductions,132.299
2025,Feb,yes,Northern Ireland Wind,Availability,347027.636
2025,Feb,yes,Northern Ireland Wind,Generation,276257.362
2025,Feb,yes,Northern Ireland Wind,Dispatch Down,66641.824
2025,Feb,yes,Northern Ireland Wind,Constraints,56828.43
2025,Feb,yes,Northern Ireland Wind,Transmission Constraints,56828.43
2025,Feb,yes,Northern Ireland Wind,TSO Testing,0.0
2025,Feb,yes,Northern Ireland Wind,Curtailments,9813.666
2025,Feb,yes,Northern Ireland Wind,High Freq / Min Gen,8859.782
2025,Feb,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2025,Feb,yes,Northern Ireland Wind,SNSP Issue,953.954
2025,Feb,yes,Northern Ireland Wind,Other Reductions,1526.21
2025,Mar,yes,All Island Wind,Availability,1320168.459
2025,Mar,yes,All Island Wind,Generation,1204067.091
2025,Mar,yes,All Island Wind,Dispatch Down,108075.934
2025,Mar,yes,All Island Wind,Constraints,81775.677
2025,Mar,yes,All Island Wind,Transmission Constraints,81775.677
2025,Mar,yes,All Island Wind,TSO Testing,0.0
2025,Mar,yes,All Island Wind,Curtailments,26300.593
2025,Mar,yes,All Island Wind,High Freq / Min Gen,16670.583
2025,Mar,yes,All Island Wind,ROCOF / Inertia,227.856
2025,Mar,yes,All Island Wind,SNSP Issue,9402.287
2025,Mar,yes,All Island Wind,Other Reductions,1364.822
2025,Mar,yes,Ireland Wind,Availability,1065184.631
2025,Mar,yes,Ireland Wind,Generation,996503.638
2025,Mar,yes,Ireland Wind,Dispatch Down,63646.58
2025,Mar,yes,Ireland Wind,Constraints,39789.321
2025,Mar,yes,Ireland Wind,Transmission Constraints,39789.321
2025,Mar,yes,Ireland Wind,TSO Testing,0.0
2025,Mar,yes,Ireland Wind,Curtailments,23857.359
2025,Mar,yes,Ireland Wind,High Freq / Min Gen,16247.146
2025,Mar,yes,Ireland Wind,ROCOF / Inertia,0.0
2025,Mar,yes,Ireland Wind,SNSP Issue,7610.342
2025,Mar,yes,Ireland Wind,Other Reductions,46.079
2025,Mar,yes,Northern Ireland Wind,Availability,254983.828
2025,Mar,yes,Northern Ireland Wind,Generation,207563.453
2025,Mar,yes,Northern Ireland Wind,Dispatch Down,44429.354
2025,Mar,yes,Northern Ireland Wind,Constraints,41986.356
2025,Mar,yes,Northern Ireland Wind,Transmission Constraints,41986.356
2025,Mar,yes,Northern Ireland Wind,TSO Testing,0.0
2025,Mar,yes,Northern Ireland Wind,Curtailments,2443.234
2025,Mar,yes,Northern Ireland Wind,High Freq / Min Gen,423.437
2025,Mar,yes,Northern Ireland Wind,ROCOF / Inertia,227.856
2025,Mar,yes,Northern Ireland Wind,SNSP Issue,1791.945
2025,Mar,yes,Northern Ireland Wind,Other Reductions,1318.743
2025,Qtr1,no,All Island Wind,Availability,4544838.194
2025,Qtr1,no,All Island Wind,Generation,4167585.698
2025,Qtr1,no,All Island Wind,Dispatch Down,350324.137
2025,Qtr1,no,All Island Wind,Constraints,237080.938
2025,Qtr1,no,All Island Wind,Transmission Constraints,237080.938
2025,Qtr1,no,All Island Wind,TSO Testing,0.0
2025,Qtr1,no,All Island Wind,Curtailments,113244.218
2025,Qtr1,no,All Island Wind,High Freq / Min Gen,97872.885
2025,Qtr1,no,All Island Wind,ROCOF / Inertia,229.564
2025,Qtr1,no,All Island Wind,SNSP Issue,15142.035
2025,Qtr1,no,All Island Wind,Other Reductions,3349.509
2025,Qtr1,no,Ireland Wind,Availability,3706918.357
2025,Qtr1,no,Ireland Wind,Generation,3485039.335
2025,Qtr1,no,Ireland Wind,Dispatch Down,203762.497
2025,Qtr1,no,Ireland Wind,Constraints,105956.66
2025,Qtr1,no,Ireland Wind,Transmission Constraints,105956.66
2025,Qtr1,no,Ireland Wind,TSO Testing,0.0
2025,Qtr1,no,Ireland Wind,Curtailments,97806.19
2025,Qtr1,no,Ireland Wind,High Freq / Min Gen,85409.528
2025,Qtr1,no,Ireland Wind,ROCOF / Inertia,0.721
2025,Qtr1,no,Ireland Wind,SNSP Issue,12396.136
2025,Qtr1,no,Ireland Wind,Other Reductions,373.208
2025,Qtr1,no,Northern Ireland Wind,Availability,837919.837
2025,Qtr1,no,Northern Ireland Wind,Generation,682546.363
2025,Qtr1,no,Northern Ireland Wind,Dispatch Down,146561.64
2025,Qtr1,no,Northern Ireland Wind,Constraints,131124.278
2025,Qtr1,no,Northern Ireland Wind,Transmission Constraints,131124.278
2025,Qtr1,no,Northern Ireland Wind,TSO Testing,0.0
2025,Qtr1,no,Northern Ireland Wind,Curtailments,15438.028
2025,Qtr1,no,Northern Ireland Wind,High Freq / Min Gen,12463.357
2025,Qtr1,no,Northern Ireland Wind,ROCOF / Inertia,228.843
2025,Qtr1,no,Northern Ireland Wind,SNSP Issue,2745.899
2025,Qtr1,no,Northern Ireland Wind,Other Reductions,2976.301
2025,Apr,yes,All Island Wind,Availability,1062212.13
2025,Apr,yes,All Island Wind,Generation,922291.992
2025,Apr,yes,All Island Wind,Dispatch Down,131065.564
2025,Apr,yes,All Island Wind,Constraints,65910.106
2025,Apr,yes,All Island Wind,Transmission Constraints,65910.106
2025,Apr,yes,All Island Wind,TSO Testing,0.0
2025,Apr,yes,All Island Wind,Curtailments,65155.775
2025,Apr,yes,All Island Wind,High Freq / Min Gen,65155.775
2025,Apr,yes,All Island Wind,ROCOF / Inertia,0.0
2025,Apr,yes,All Island Wind,SNSP Issue,0.0
2025,Apr,yes,All Island Wind,Other Reductions,361.547
2025,Apr,yes,Ireland Wind,Availability,858407.062
2025,Apr,yes,Ireland Wind,Generation,766530.865
2025,Apr,yes,Ireland Wind,Dispatch Down,86651.621
2025,Apr,yes,Ireland Wind,Constraints,32956.017
2025,Apr,yes,Ireland Wind,Transmission Constraints,32956.017
2025,Apr,yes,Ireland Wind,TSO Testing,0.0
2025,Apr,yes,Ireland Wind,Curtailments,53695.638
2025,Apr,yes,Ireland Wind,High Freq / Min Gen,53695.638
2025,Apr,yes,Ireland Wind,ROCOF / Inertia,0.0
2025,Apr,yes,Ireland Wind,SNSP Issue,0.0
2025,Apr,yes,Ireland Wind,Other Reductions,0.0
2025,Apr,yes,Northern Ireland Wind,Availability,203805.068
2025,Apr,yes,Northern Ireland Wind,Generation,155761.127
2025,Apr,yes,Northern Ireland Wind,Dispatch Down,44413.943
2025,Apr,yes,Northern Ireland Wind,Constraints,32954.089
2025,Apr,yes,Northern Ireland Wind,Transmission Constraints,32954.089
2025,Apr,yes,Northern Ireland Wind,TSO Testing,0.0
2025,Apr,yes,Northern Ireland Wind,Curtailments,11460.137
2025,Apr,yes,Northern Ireland Wind,High Freq / Min Gen,11460.137
2025,Apr,yes,Northern Ireland Wind,ROCOF / Inertia,0.0
2025,Apr,yes,Northern Ireland Wind,SNSP Issue,0.0
2025,Apr,yes,Northern Ireland Wind,Other Reductions,361.547
2025,May,yes,All Island Wind,Availability,853735.722
2025,May,yes,All Island Wind,Generation,698404.523
2025,May,yes,All Island Wind,Dispatch Down,148251.875
2025,May,yes,All Island Wind,Constraints,85237.085
2025,May,yes,All Island Wind,Transmission Constraints,85237.018
2025,May,yes,All Island Wind,TSO Testing,0.067
2025,May,yes,All Island Wind,Curtailments,63015.532
2025,May,yes,All Island Wind,High Freq / Min Gen,52823.942
2025,May,yes,All Island Wind,ROCOF / Inertia,0.0
2025,May,yes,All Island Wind,SNSP Issue,10192.131
2025,May,yes,All Island Wind,Other Reductions,351.687
