osm,name,names,keys,power,operator,voltage_kv,max_kv,lat,lon
way/374848631,Strabane 110kV Substation,Strabane 110kV Substation,STRABANE,substation,NIE Networks,110,110.0,54.8524826,-7.4307015
way/1051116347,Strand Road 33 kV Substation,Strand Road 33 kV Substation,STRAND ROAD,substation,NIE Networks,33,33.0,55.0013442,-7.32153
way/706118824,Stranrolar 38 kV Substation,Stranrolar 38 kV Substation,STRANROLAR,substation,ESB Networks,38,38.0,54.8046977,-7.7552649
way/170760036,Stratford 110kV Substation,Stratford 110kV Substation,STRATFORD,substation,EirGrid,110;38,110.0,52.9940643,-6.6498218
way/791246764,Streamhill 38kV Substation,Streamhill 38kV Substation,STREAMHILL,substation,ESB Networks,38;20,38.0,52.297693,-8.5677312
way/764431088,Substation,Substation,,substation,NIE Networks,11,11.0,54.5183905,-5.8985268
way/271810602,Substation 4,Substation 4,4,substation,,,,53.418019,-6.2442035
way/1349506796,Sugar Island Newry Substation,Sugar Island Newry Substation,SUGAR ISLAND NEWRY,substation,NIE Networks,11,11.0,54.1783279,-6.338279
way/445134202,Suir Road Luas Substation,Suir Road Luas Substation,SUIR ROAD LUAS,substation,Luas - Transdev Dublin Light Rail Limited,38,38.0,53.3362586,-6.3083042
way/518579805,Sutton 38kV Substation,Sutton 38kV Substation,SUTTON,substation,ESB Networks,38,38.0,53.3913353,-6.1191892
way/243167651,Swinford 38 kV Station,Swinford 38 kV Station,SWINFORD,substation,ESB Networks,38;10,38.0,53.9447063,-8.9413992
way/373893970,Swords 38kV Substation,Swords 38kV Substation,SWORDS,substation,ESB Networks,20,20.0,53.4638959,-6.219754
way/373893972,Swords Switching Station,Swords Switching Station,SWORDS,substation,ESB Networks,38,38.0,53.4640653,-6.2193874
way/1041842474,Sydenham 33kV Substation,Sydenham 33kV Substation,SYDENHAM,substation,NIE Networks,33,33.0,54.6080179,-5.8730584
way/1442039332,THE SQUARE,THE SQUARE | 017102,THE SQUARE | 017102,substation,ESB Networks,10;0.4;0.23,10.0,52.4507622,-9.0610896
relation/15262429,Taghart Wind Farm,Taghart Wind Farm,TAGHART WIND FARM,plant,Statkraft,,,53.9485969,-6.8939145
way/477229833,Talbot Street 33kV Substation,Talbot Street 33kV Substation,TALBOT STREET,substation,NIE Networks,33,33.0,54.6029161,-5.9263809
way/238311499,Talbots Inch 38kV Substation,Talbots Inch 38kV Substation | Talbotsinch 38 kV Substation,TALBOTS INCH | TALBOTSINCH,substation,ESB Networks,38,38.0,52.6732174,-7.2700847
way/1037462127,Tamnamore 110kV Substation,Tamnamore 110kV Substation,TAMNAMORE,substation,NIE Networks,110,110.0,54.5120844,-6.6787482
way/227767022,Tamnamore 275kV Substation,Tamnamore 275kV Substation,TAMNAMORE,substation,NIE Networks,275,275.0,54.5119455,-6.6816791
way/227767019,Tandragee 275kV Substation,Tandragee 275kV Substation,TANDRAGEE,substation,NIE Networks,275,275.0,54.3700948,-6.425216
way/1264633852,Taney 110 kV Substation,Taney 110 kV Substation,TANEY,substation,EirGrid,110,110.0,53.2885883,-6.245051
relation/6949501,Tangy,Tangy,TANGY,plant,SSE,,,55.494734,-5.6792367
way/1051183861,Tappaghan 33kV Substation,Tappaghan 33kV Substation,TAPPAGHAN,substation,NIE Networks,33,33.0,54.5588122,-7.5503652
relation/14166524,Tappaghan Mountain wind farm,Tappaghan Mountain wind farm,TAPPAGHAN MOUNTAIN WIND FARM,plant,,,,54.5625197,-7.5536886
way/893157942,Tara East 001187X,Tara East 001187X,TARA EAST 001187X,substation,ESB Networks,10,10.0,53.3128243,-6.2059334
way/893157943,Tara West 001188X,Tara West 001188X,TARA WEST 001188X,substation,ESB Networks,10,10.0,53.3128255,-6.2059961
way/374348922,Tarbert 110kV Substation,Tarbert 110kV Substation,TARBERT,substation,EirGrid,110,110.0,52.5877268,-9.3635022
way/208124159,Tarbert 220kV Substation,Tarbert 220kV Substation,TARBERT,substation,EirGrid,220,220.0,52.5885022,-9.3662608
way/216118826,Taurbeg 38 kV Substation,Taurbeg 38 kV Substation,TAURBEG,substation,ESB Networks,38;20,38.0,52.2546998,-9.1351095
relation/15261630,Taurbeg Wind Farm,Taurbeg Wind Farm,TAURBEG WIND FARM,plant,Renewable Energy Systems,,,52.2508273,-9.1354014
way/616335906,Tawnaghmore 110kV Substation,Tawnaghmore 110kV Substation,TAWNAGHMORE,substation,EirGrid,110;38,110.0,54.1918026,-9.2178772
way/334101858,Tawnaghmore Power Station,Tawnaghmore Power Station,TAWNAGHMORE,plant,SSE Thermal,,,54.1939192,-9.2203714
relation/15003858,Teevurcher Wind Farm,Teevurcher Wind Farm,TEEVURCHER WIND FARM,plant,NTR,,,53.8857732,-6.9169819
relation/16780332,Teiges Wind Farm,Teiges Wind Farm,TEIGES WIND FARM,plant,Energia Group,,,54.3027427,-7.3366786
way/512560777,Telaydon 38 kV Substation,Telaydon 38 kV Substation,TELAYDON,substation,ESB Networks,38,38.0,54.2582617,-6.9806982
way/509430139,Templemore 38 kV Substation,Templemore 38 kV Substation,TEMPLEMORE,substation,ESB Networks,38,38.0,52.7984439,-7.8263662
way/449102125,Templeogue 38kV Substation,Templeogue 38kV Substation,TEMPLEOGUE,substation,ESB Networks,38,38.0,53.2963512,-6.3114161
way/440112311,Termonfeckin Road 38kV Substation,Termonfeckin Road 38kV Substation,TERMONFECKIN ROAD,substation,ESB Networks,38,38.0,53.7263797,-6.3269449
way/1462687657,Tesco (HVC) Newry Substation,Tesco (HVC) Newry Substation,TESCO HVC NEWRY,substation,NIE Networks,11,11.0,54.1833537,-6.3338105
way/1311781047,The Fairways Substation,The Fairways Substation,THE FAIRWAYS,substation,NIE Networks,11,11.0,54.3674873,-5.557353
way/1001934349,Thornog 33 kV Substation,Thornog 33 kV Substation,THORNOG,substation,NIE Networks,33,33.0,54.5891433,-7.6210612
way/1001934342,Thornog Wind Farm,Thornog Wind Farm,THORNOG WIND FARM,plant,Energia,,,54.5831587,-7.6225728
way/172726462,Thornsberry 110kV Substation,Thornsberry 110kV Substation,THORNSBERRY,substation,EirGrid,110;38,110.0,53.2949583,-7.4696537
relation/15061400,Three Trees Wind Farm,Three Trees Wind Farm,THREE TREES WIND FARM,plant,,,,55.1243147,-7.2616423
way/150770869,Thurles 110kV Substation,Thurles 110kV Substation,THURLES,substation,EirGrid,110,110.0,52.6919962,-7.7642805
way/705034071,Tievebrack 110kV Substation,Tievebrack 110kV Substation,TIEVEBRACK,substation,EirGrid,110;38,110.0,54.8102758,-8.2356174
way/1051754708,Tievenamenta 33 kV Substation,Tievenamenta 33 kV Substation,TIEVENAMENTA,substation,NIE Networks,33,33.0,54.6439736,-7.7475316
way/1051754706,Tievenamenta Wind Farm,Tievenamenta Wind Farm,TIEVENAMENTA WIND FARM,plant,SSE Renewables,,,54.6360053,-7.7583763
way/157005590,Tildarg 33kV Substation,Tildarg 33kV Substation,TILDARG,substation,NIE Networks,33,33.0,54.7980515,-6.0993609
way/1190756188,Timahoe 110 kV Station,Timahoe 110 kV Station,TIMAHOE,substation,EirGrid,110,110.0,53.3500291,-6.8626861
way/1190756189,Timahoe North Solar Farm,Timahoe North Solar Farm,TIMAHOE NORTH SOLAR FARM,plant,Bord na Móna;ESB,,,53.3597163,-6.8574499
way/1456527903,Timbey Park BT7,Timbey Park BT7,TIMBEY PARK BT7,substation,,6.6,6.6,54.5786427,-5.9248903
way/516732955,Timoleague 38 kV Substation,Timoleague 38 kV Substation,TIMOLEAGUE,substation,ESB Networks,38,38.0,51.6719044,-8.7588967
way/387838861,Tinahask 38kV Substation,Tinahask 38kV Substation,TINAHASK,substation,ESB Networks,38,38.0,52.7863055,-6.1624554
way/202739744,Tipperary 110kV Substation,Tipperary 110kV Substation,TIPPERARY,substation,EirGrid,110;38,110.0,52.4722096,-8.0672001
way/1473368746,Tirlán Solar Farm,Tirlán Solar Farm,TIRL N SOLAR FARM,plant,Powercomm,,,52.7956288,-7.3647457
way/179547915,Tobercurry 38 kV Substation,Tobercurry 38 kV Substation,TOBERCURRY,substation,ESB Networks,38;10,38.0,54.0476252,-8.7273202
way/519849686,Togher 38 kV Substation,Togher 38 kV Substation,TOGHER,substation,ESB Networks,38,38.0,51.8768083,-8.495293
way/219010656,Tonroe 110kV Substation,Tonroe 110kV Substation,TONROE,substation,EirGrid,110;38,110.0,53.9098451,-8.5725217
way/443623487,Tonymore 33kV Substation,Tonymore 33kV Substation,TONYMORE,substation,NIE Networks,33,33.0,54.1568831,-7.6188388
way/1064437893,Toome East 33/11 kV Substation,Toome East 33/11 kV Substation,TOOME EAST 33,substation,NIE Networks,33;11,33.0,54.7403499,-6.395818
way/630096817,Toomevara 38 kV Substation,Toomevara 38 kV Substation,TOOMEVARA,substation,ESB Networks,38;20;10,38.0,52.8674362,-8.0308329
way/486904411,Tossy 38 kV Substation,Tossy 38 kV Substation | Carrickatee 38 kV Substation,TOSSY | CARRICKATEE,substation,ESB Networks,38,38.0,54.0878749,-6.8370304
way/441118324,Tournafulla 38 kV Substation,Tournafulla 38 kV Substation,TOURNAFULLA,substation,ESB Networks,38,38.0,52.3854738,-9.152287
relation/15459802,Tournafulla Wind Farm,Tournafulla Wind Farm,TOURNAFULLA WIND FARM,plant,SSE Renewables,,,52.3850349,-9.1575491
way/437325462,Trabeg 110kV Substation,Trabeg 110kV Substation,TRABEG,substation,EirGrid,110;38;10,110.0,51.8827117,-8.4596882
way/91799111,Tralee 110kV Substation,Tralee 110kV Substation,TRALEE,substation,EirGrid,110;38,110.0,52.2890467,-9.6740021
way/148861932,Tramore 38 kV Substation,Tramore 38 kV Substation,TRAMORE,substation,ESB Networks,38,38.0,52.1640005,-7.1597434
way/744501965,Tremoge 110kV Substation,Tremoge 110kV Substation,TREMOGE,substation,NIE Networks,110,110.0,54.6066688,-6.9674608
way/235924790,Trien 110kV Substation,Trien 110kV Substation,TRIEN,substation,EirGrid,110;38,110.0,52.4245772,-9.426115
way/201298435,Trillick 110kV Substation,Trillick 110kV Substation,TRILLICK,substation,EirGrid,110;38,110.0,55.1127756,-7.4186417
way/499678809,Trim 38kV Substation,Trim 38kV Substation,TRIM,substation,ESB Networks,38;20;10,38.0,53.5465824,-6.7952805
way/1040674894,Trimms Lane 38kV Substation,Trimms Lane 38kV Substation,TRIMMS LANE,substation,ESB Networks,38;10,38.0,53.2668071,-9.0676986
way/245044213,Trinity 110kV Substation,Trinity 110kV Substation,TRINITY,substation,EirGrid,110;38,110.0,53.3425325,-6.2491939
way/513180539,Tuam North 38 kV Substation,Tuam North 38 kV Substation,TUAM NORTH,substation,ESB Networks,38;10,38.0,53.5297795,-8.8720861
way/622163116,Tuam South 38 kV Substation,Tuam South 38 kV Substation,TUAM SOUTH,substation,ESB Networks,38;10,38.0,53.519364,-8.8580528
way/211098418,Tulla 38 kV Substation,Tulla 38 kV Substation,TULLA,substation,ESB Networks,38,38.0,52.8608586,-8.7482424
relation/16384618,Tullabeg Solar Farm,Tullabeg Solar Farm,TULLABEG SOLAR FARM,plant,Voltalia,,,52.6116635,-6.3911968
way/1259120849,Tullabeg Solar Farm 110kV Substation,Tullabeg Solar Farm 110kV Substation,TULLABEG SOLAR FARM,substation,EirGrid,110,110.0,52.6126135,-6.3827622
way/218901878,Tullabrack 110kV Substation,Tullabrack 110kV Substation,TULLABRACK,substation,EirGrid,110;38,110.0,52.6730693,-9.4791123
relation/15004120,Tullabrack Wind Farm,Tullabrack Wind Farm,TULLABRACK WIND FARM,plant,,,,52.6835607,-9.486887
way/1000355066,Tullahennel Wind Farm (North),Tullahennel Wind Farm (North),TULLAHENNEL WIND FARM NORTH,plant,Ronaver Energy Ltd,,,52.5330019,-9.56068
way/1000355101,Tullahennel Wind Farm (South),Tullahennel Wind Farm (South),TULLAHENNEL WIND FARM SOUTH,plant,Ronaver Energy Ltd,,,52.5305689,-9.5162271
way/1460630355,Tullamore 110 kV Substation,Tullamore 110 kV Substation,TULLAMORE,substation,EirGrid,110,110.0,52.5247236,-9.4350729
relation/14272364,Tullamore 38kV Substation,Tullamore 38kV Substation,TULLAMORE,substation,ESB Networks,38;10,38.0,53.2774864,-7.4844878
way/793289728,Tullinlough 38 kV Substation,Tullinlough 38 kV Substation,TULLINLOUGH,substation,ESB Networks,38,38.0,54.710144,-8.2724742
way/463031087,Tullow 38kV Substation,Tullow 38kV Substation,TULLOW,substation,ESB Networks,38;20,38.0,52.8099411,-6.7274478
way/744785362,Tullygoonigan 33kV Substation,Tullygoonigan 33kV Substation,TULLYGOONIGAN,substation,NIE Networks,33,33.0,54.3904127,-6.6667531
way/1204709141,Tullylease 38 kV Substation,Tullylease 38 kV Substation,TULLYLEASE,substation,ESB Networks,38,38.0,52.3262495,-9.0313648
relation/15019323,Tullynahaw Wind Farm,Tullynahaw Wind Farm,TULLYNAHAW WIND FARM,plant,Tullynahaw Power Ltd. (ESB),,,54.1138928,-8.1263293
way/355533995,Tullynamalra 38kV Substation,Tullynamalra 38kV Substation,TULLYNAMALRA,substation,ESB Networks,38,38.0,54.0579995,-6.8156872
way/494789584,Tullynamoyle Wind Farm,Tullynamoyle Wind Farm,TULLYNAMOYLE WIND FARM,plant,Energia,,,54.2292719,-8.1233748
way/1487464271,Tullyvannon 33 kV Substation,Tullyvannon 33 kV Substation,TULLYVANNON,substation,NIE Networks,33,33.0,54.4940327,-6.9605001
way/266025855,Turlough Hill,Turlough Hill,TURLOUGH HILL,substation,EirGrid,220,220.0,53.0439505,-6.4061441
relation/14126114,Turlough Hill Power Station,Turlough Hill Power Station,TURLOUGH HILL,plant,ESB Generation and Wholesale Markets,,,53.0302687,-6.4031651
way/288283900,Turlough Hill Substation,Turlough Hill Substation,TURLOUGH HILL,substation,EirGrid,220,220.0,53.0329918,-6.3965026
way/445519148,Turlough Road 38 kV Substation,Turlough Road 38 kV Substation,TURLOUGH ROAD,substation,ESB Networks,38;10,38.0,53.8690938,-9.2835142
way/210253713,Tursilagh 38 kV Substation,Tursilagh 38 kV Substation,TURSILAGH,substation,ESB Networks,38,38.0,52.3147503,-9.6029683
relation/14352530,Tursillagh Wind Farm,Tursillagh Wind Farm,TURSILLAGH WIND FARM,plant,Saorgus Energy Ltd.,,,52.3154976,-9.598353
way/764643426,Tycor 38 kV Substation,Tycor 38 kV Substation,TYCOR,substation,ESB Networks,38,38.0,52.2570646,-7.1402554
way/57691561,Tymon 38kV Substation,Tymon 38kV Substation,TYMON,substation,ESB Networks,38,38.0,53.3002059,-6.3428921
way/194614470,Tynagh 220kV Substation,Tynagh 220kV Substation,TYNAGH,substation,EirGrid,220,220.0,53.1671713,-8.3827087
way/179131619,Tynagh Energy Power Station,Tynagh Energy Power Station,TYNAGH ENERGY,plant,Tynagh Energy Limited,,,53.166498,-8.382198
way/374960995,Tyrrelstown 110kV Substation,Tyrrelstown 110kV Substation,TYRRELSTOWN,substation,EirGrid,110,110.0,53.4117221,-6.3860592
way/1436546066,UL KIOSK,UL KIOSK | 0674201,UL KIOSK | 0674201,substation,ESB Networks,10,10.0,52.6735245,-8.570165
way/1436546065,UL-NIHE,UL-NIHE | 067257,UL NIHE | 067257,substation,ESB Networks,10,10.0,52.673555,-8.5701707
way/589030589,Uggool 110kV Substation,Uggool 110kV Substation,UGGOOL,substation,EirGrid,110;33,110.0,53.3536722,-9.3355257
way/1040536123,Ulster Chipboard,Ulster Chipboard,ULSTER CHIPBOARD,substation,NIE Networks,33,33.0,55.1095295,-6.6554724
way/302701930,Unidare 38 kV Substation,Unidare 38 kV Substation,UNIDARE,substation,ESB Networks,38;10,38.0,53.397498,-6.2969353
way/466436086,University Hospital Limerick Substation,University Hospital Limerick Substation,UNIVERSITY HOSPITAL LIMERICK,substation,ESB Networks,10,10.0,52.6330905,-8.6543501
way/1265852679,VEOLIA,VEOLIA | 281910Z,VEOLIA | 281910Z,substation,ESB Networks,10;0.4;0.23,10.0,51.8702876,-8.4824065
way/224423261,Virginia 38kV Substation,Virginia 38kV Substation,VIRGINIA,substation,ESB Networks,38,38.0,53.8180715,-7.047646
node/13082650790,WESTERN CAR PK KIOSK,WESTERN CAR PK KIOSK | 067290 Z,WESTERN CAR PK KIOSK | 067290 Z,substation,ESB Networks,10,10.0,52.6743876,-8.5785713
node/12300229375,Wards Hill,Wards Hill | 059499,WARDS HILL | 059499,substation,ESB Networks,,,53.3374861,-6.2748655
way/231161975,Waringstown 110kV Substation,Waringstown 110kV Substation,WARINGSTOWN,substation,NIE Networks,110,110.0,54.450423,-6.3078693
way/865630504,Warrenpoint 33kV Substation,Warrenpoint 33kV Substation,WARRENPOINT,substation,NIE Networks,33,33.0,54.108789,-6.2518377
way/42737549,Waterford 110kV Substation,Waterford 110kV Substation,WATERFORD,substation,EirGrid,110;38;10,110.0,52.2633036,-7.1249367
way/519139022,Waterford Industrial Estate 38kV Substation,Waterford Industrial Estate 38kV Substation,WATERFORD INDUSTRIAL ESTATE,substation,ESB Networks,38,38.0,52.2475032,-7.1508745
way/445329080,Watling Street 38kV Substation,Watling Street 38kV Substation,WATLING STREET,substation,ESB Networks,38,38.0,53.3449561,-6.2852206
way/531817720,Weltec Biopower,Weltec Biopower,WELTEC BIOPOWER,plant,Lacpatrick Ballyrashane Energy,,,55.1512685,-6.6100198
way/1041853402,West Central 33 kV Substation,West Central 33 kV Substation,WEST CENTRAL,substation,NIE Networks,33,33.0,54.5999065,-5.9413799
way/182914658,West Offaly Power Station,West Offaly Power Station | WOP | Shannonbridge Power Station,WEST OFFALY | WOP | SHANNONBRIDGE,plant,ESB Generation and Wholesale Markets,,,53.2723861,-8.0389165
way/452746713,Westport 38 kV Substation,Westport 38 kV Substation,WESTPORT,substation,ESB Networks,38,38.0,53.8039594,-9.4997533
way/232344721,Wexford 110kV Substation,Wexford 110kV Substation,WEXFORD,substation,EirGrid,110;38;20;10,110.0,52.3403641,-6.5394499
way/1346514561,Whitebank 110 kV substation,Whitebank 110 kV substation,WHITEBANK,substation,EirGrid,110,110.0,53.3398123,-6.1996317
way/519126732,Whitechurch 38 kV Substation,Whitechurch 38 kV Substation,WHITECHURCH,substation,ESB Networks,38;20,38.0,51.9833649,-8.5106512
way/374906132,Whitegate 110kV Substation,Whitegate 110kV Substation,WHITEGATE,substation,EirGrid,110,110.0,51.8186651,-8.2389996
relation/3544537,Whitegate Power Station,Whitegate Power Station | Glanagow Power Station,WHITEGATE | GLANAGOW,plant,Bord Gáis Energy,,,51.8154406,-8.2497089
way/634543442,Whitehall 38kV Substation,Whitehall 38kV Substation,WHITEHALL,substation,ESB Networks,38,38.0,53.3766156,-6.2510117
way/1041852432,Whitehouse 33 kV Substation,Whitehouse 33 kV Substation,WHITEHOUSE,substation,NIE Networks,33,33.0,54.6537763,-5.9227079
way/1451166967,Whitehouse Park,Whitehouse Park,WHITEHOUSE PARK,substation,NIE Networks,,,54.65664,-5.909243
way/185196294,Whitestown 38kV Substation,Whitestown 38kV Substation,WHITESTOWN,substation,ESB Networks,38,38.0,53.2826561,-6.3840616
way/375426379,Wicklow 38kV Substation,Wicklow 38kV Substation,WICKLOW,substation,ESB Networks,38,38.0,52.9806614,-6.0656179
way/616339818,Wind Farm,Wind Farm,WIND FARM,plant,,,,54.6600181,-6.1680417
way/616340682,Wind Farm,Wind Farm,WIND FARM,plant,,,,54.9828947,-7.1065978
way/1052345782,Windsor 38 kV Substation,Windsor 38 kV Substation,WINDSOR,substation,ESB Networks,38;20,38.0,53.8671369,-9.2685039
relation/15018399,Windyhill Road (Dunbeg) Wind Farm,Windyhill Road (Dunbeg) Wind Farm,WINDYHILL ROAD DUNBEG WIND FARM,plant,Gaelectric Developments/ CGN Europe Energy,,,55.0873144,-6.8223164
way/1274934626,Wolf Bog / Elliot's Hill Windfarms,Wolf Bog / Elliot's Hill Windfarms,WOLF BOG ELLIOT S HILL WINDFARMS,plant,ScottishPower Renewables,,,54.8034897,-6.0993641
way/489671620,Wolfe Tone 110kV Substation,Wolfe Tone 110kV Substation,WOLFE TONE,substation,EirGrid,110;38,110.0,53.349714,-6.2679779
way/217170049,Woodford 38 kV Substation,Woodford 38 kV Substation,WOODFORD,substation,ESB Networks,38;10,38.0,52.0556752,-9.4580376
way/1475401331,Woodhouse,Woodhouse,WOODHOUSE,substation,,11,11.0,54.0856625,-6.1893927
way/508026914,Woodhouse 110kV Substation,Woodhouse 110kV Substation,WOODHOUSE,substation,EirGrid,110;20,110.0,52.0822332,-7.7706666
relation/15261283,Woodhouse Wind Farm,Woodhouse Wind Farm,WOODHOUSE WIND FARM,plant,ESB Generation and Wholesale Markets,,,52.0815099,-7.7782387
way/254158424,Woodland 400kV Transmission Substation,Woodland 400kV Transmission Substation,WOODLAND,substation,EirGrid,400;220,400.0,53.4746308,-6.5697981
way/1291382667,Woodview EC75302,Woodview EC75302,WOODVIEW EC75302,substation,ESB Networks,20,20.0,52.3896757,-6.4440508
relation/16268753,Yellow River Wind Farm,Yellow River Wind Farm,YELLOW RIVER WIND FARM,plant,SSE Renewables,,,53.3928848,-7.224223
way/1469105002,___ 33 kV Substation,___ 33 kV Substation,,substation,NIE Networks,33;11,33.0,54.4844321,-6.3425568
way/1056326853,____ 33 kV Substation,____ 33 kV Substation,,substation,NIE Networks,33,33.0,54.8931215,-7.2226451
way/1056516373,____ 33 kV Substation,____ 33 kV Substation,,substation,NIE Networks,33,33.0,54.5725287,-6.6604985
way/1062863475,____ 33 kV Substation,____ 33 kV Substation,,substation,NIE Networks,33,33.0,54.874188,-6.2849365
way/1189509347,____ 33 kV Substation,____ 33 kV Substation,,substation,NIE Networks,33,33.0,54.343444,-6.2597636
